PersonId,MetricDate,Agent adoption,Code completions accepted,Code completions suggested,User-initiated chat requests,PeopleHistoricalId
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-05,false,27,84,14,0f25c15e-99da-3a22-b356-63b9277dc80f1775347200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-12,false,27,95,13,0f25c15e-99da-3a22-b356-63b9277dc80f1775952000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-19,false,14,47,11,0f25c15e-99da-3a22-b356-63b9277dc80f1776556800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-04-26,false,19,85,16,0f25c15e-99da-3a22-b356-63b9277dc80f1777161600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-03,false,14,48,10,0f25c15e-99da-3a22-b356-63b9277dc80f1777766400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-10,false,28,105,16,0f25c15e-99da-3a22-b356-63b9277dc80f1778371200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-17,false,21,67,13,0f25c15e-99da-3a22-b356-63b9277dc80f1778976000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-24,false,0,0,0,0f25c15e-99da-3a22-b356-63b9277dc80f1779580800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-05-31,false,18,63,10,0f25c15e-99da-3a22-b356-63b9277dc80f1780185600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-07,false,34,137,19,0f25c15e-99da-3a22-b356-63b9277dc80f1780790400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-14,false,16,72,17,0f25c15e-99da-3a22-b356-63b9277dc80f1781395200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-21,false,0,0,0,0f25c15e-99da-3a22-b356-63b9277dc80f1782000000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-06-28,false,0,0,0,0f25c15e-99da-3a22-b356-63b9277dc80f1782604800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-05,false,20,80,16,0f25c15e-99da-3a22-b356-63b9277dc80f1783209600
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-12,false,0,0,0,0f25c15e-99da-3a22-b356-63b9277dc80f1783814400
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-19,false,11,47,9,0f25c15e-99da-3a22-b356-63b9277dc80f1784419200
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-07-26,false,20,68,10,0f25c15e-99da-3a22-b356-63b9277dc80f1785024000
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-08-02,false,0,0,0,0f25c15e-99da-3a22-b356-63b9277dc80f1785628800
0f25c15e-99da-3a22-b356-63b9277dc80f,2026-08-09,false,33,125,18,0f25c15e-99da-3a22-b356-63b9277dc80f1786233600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-15,false,15,52,10,1740d969-69ac-3f90-5ebc-91e85a5b9d551771113600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-02-22,false,17,61,11,1740d969-69ac-3f90-5ebc-91e85a5b9d551771718400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-01,false,9,39,9,1740d969-69ac-3f90-5ebc-91e85a5b9d551772323200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-08,false,20,81,14,1740d969-69ac-3f90-5ebc-91e85a5b9d551772928000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-15,false,0,0,0,1740d969-69ac-3f90-5ebc-91e85a5b9d551773532800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-22,false,22,72,12,1740d969-69ac-3f90-5ebc-91e85a5b9d551774137600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-03-29,false,20,68,9,1740d969-69ac-3f90-5ebc-91e85a5b9d551774742400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-05,false,15,72,11,1740d969-69ac-3f90-5ebc-91e85a5b9d551775347200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-12,false,0,0,0,1740d969-69ac-3f90-5ebc-91e85a5b9d551775952000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-19,false,13,46,5,1740d969-69ac-3f90-5ebc-91e85a5b9d551776556800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-04-26,false,12,53,9,1740d969-69ac-3f90-5ebc-91e85a5b9d551777161600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-05-03,false,10,43,7,1740d969-69ac-3f90-5ebc-91e85a5b9d551777766400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-05-10,false,21,80,11,1740d969-69ac-3f90-5ebc-91e85a5b9d551778371200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-05-17,false,16,55,13,1740d969-69ac-3f90-5ebc-91e85a5b9d551778976000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-05-24,false,39,133,55,1740d969-69ac-3f90-5ebc-91e85a5b9d551779580800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-05-31,false,54,195,72,1740d969-69ac-3f90-5ebc-91e85a5b9d551780185600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-06-07,false,50,150,49,1740d969-69ac-3f90-5ebc-91e85a5b9d551780790400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-06-14,false,63,197,73,1740d969-69ac-3f90-5ebc-91e85a5b9d551781395200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-06-21,false,41,127,37,1740d969-69ac-3f90-5ebc-91e85a5b9d551782000000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-06-28,false,44,162,59,1740d969-69ac-3f90-5ebc-91e85a5b9d551782604800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-07-05,false,48,173,66,1740d969-69ac-3f90-5ebc-91e85a5b9d551783209600
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-07-12,false,54,183,58,1740d969-69ac-3f90-5ebc-91e85a5b9d551783814400
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-07-19,false,44,160,42,1740d969-69ac-3f90-5ebc-91e85a5b9d551784419200
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-07-26,false,49,148,61,1740d969-69ac-3f90-5ebc-91e85a5b9d551785024000
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-08-02,false,48,147,59,1740d969-69ac-3f90-5ebc-91e85a5b9d551785628800
1740d969-69ac-3f90-5ebc-91e85a5b9d55,2026-08-09,false,53,190,49,1740d969-69ac-3f90-5ebc-91e85a5b9d551786233600
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-02-15,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611771113600
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-02-22,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611771718400
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-03-01,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611772323200
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-03-08,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611772928000
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-03-15,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611773532800
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-03-22,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611774137600
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-03-29,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611774742400
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-04-05,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611775347200
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-04-12,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611775952000
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-04-19,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611776556800
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-04-26,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611777161600
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-05-03,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611777766400
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-05-10,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611778371200
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-05-17,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611778976000
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-05-24,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611779580800
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-05-31,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611780185600
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-06-07,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611780790400
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-06-14,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611781395200
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-06-21,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611782000000
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-06-28,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611782604800
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-07-05,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611783209600
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-07-12,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611783814400
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-07-19,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611784419200
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-07-26,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611785024000
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-08-02,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611785628800
3123fe9f-c515-3679-dd8a-cf1224e81d61,2026-08-09,false,0,0,0,3123fe9f-c515-3679-dd8a-cf1224e81d611786233600
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-02-15,false,48,168,24,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81771113600
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-02-22,false,45,176,25,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81771718400
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-03-01,false,0,0,0,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81772323200
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-03-08,false,51,168,23,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81772928000
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-03-15,false,0,0,0,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81773532800
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-03-22,false,32,114,19,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81774137600
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-03-29,false,0,0,0,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81774742400
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-04-05,false,29,89,13,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81775347200
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-04-12,false,69,226,88,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81775952000
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-04-19,false,54,180,70,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81776556800
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-04-26,false,111,364,113,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81777161600
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-05-03,false,153,504,128,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81777766400
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-05-10,true,160,495,360,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81778371200
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-05-17,true,143,365,241,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81778976000
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-05-24,true,245,570,371,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81779580800
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-05-31,true,251,647,411,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81780185600
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-06-07,true,193,456,262,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81780790400
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-06-14,true,113,329,199,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81781395200
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-06-21,true,178,503,371,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81782000000
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-06-28,true,249,786,419,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81782604800
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-07-05,true,164,457,280,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81783209600
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-07-12,true,135,350,253,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81783814400
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-07-19,true,141,367,322,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81784419200
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-07-26,true,245,558,354,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81785024000
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-08-02,true,86,253,157,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81785628800
1f2303c1-2f5f-3fce-c7d8-eadafa7578e8,2026-08-09,true,131,366,224,1f2303c1-2f5f-3fce-c7d8-eadafa7578e81786233600
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-02-15,false,38,95,18,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1771113600
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-02-22,false,31,96,13,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1771718400
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-03-01,false,35,88,15,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1772323200
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-03-08,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1772928000
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-03-15,false,41,108,16,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1773532800
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-03-22,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1774137600
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-03-29,false,32,110,15,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1774742400
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-04-05,false,20,64,10,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1775347200
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-04-12,false,56,148,19,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1775952000
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-04-19,false,28,97,15,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1776556800
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-04-26,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1777161600
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-05-03,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1777766400
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-05-10,false,43,110,18,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1778371200
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-05-17,false,21,63,11,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1778976000
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-05-24,false,42,106,16,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1779580800
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-05-31,false,36,96,13,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1780185600
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-06-07,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1780790400
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-06-14,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1781395200
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-06-21,false,27,72,13,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1782000000
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-06-28,false,27,84,15,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1782604800
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-07-05,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1783209600
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-07-12,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1783814400
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-07-19,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1784419200
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-07-26,false,71,163,62,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1785024000
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-08-02,false,0,0,0,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1785628800
0146f067-2826-39ca-8e86-cdeb8c4b1e3d,2026-08-09,false,38,116,45,0146f067-2826-39ca-8e86-cdeb8c4b1e3d1786233600
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-02-15,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011771113600
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-02-22,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011771718400
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-03-01,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011772323200
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-03-08,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011772928000
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-03-15,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011773532800
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-03-22,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011774137600
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-03-29,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011774742400
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-04-05,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011775347200
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-04-12,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011775952000
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-04-19,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011776556800
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-04-26,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011777161600
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-05-03,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011777766400
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-05-10,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011778371200
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-05-17,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011778976000
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-05-24,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011779580800
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-05-31,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011780185600
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-06-07,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011780790400
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-06-14,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011781395200
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-06-21,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011782000000
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-06-28,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011782604800
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-07-05,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011783209600
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-07-12,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011783814400
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-07-19,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011784419200
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-07-26,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011785024000
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-08-02,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011785628800
27c2566e-d87c-38bd-6d3d-06c89534e401,2026-08-09,false,0,0,0,27c2566e-d87c-38bd-6d3d-06c89534e4011786233600
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-02-15,false,8,22,2,18a72bae-805d-3b4f-bab0-db8107bbd79d1771113600
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-02-22,false,0,0,0,18a72bae-805d-3b4f-bab0-db8107bbd79d1771718400
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-03-01,false,10,33,7,18a72bae-805d-3b4f-bab0-db8107bbd79d1772323200
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-03-08,false,7,26,6,18a72bae-805d-3b4f-bab0-db8107bbd79d1772928000
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-03-15,false,0,0,0,18a72bae-805d-3b4f-bab0-db8107bbd79d1773532800
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-03-22,false,0,0,0,18a72bae-805d-3b4f-bab0-db8107bbd79d1774137600
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-03-29,false,0,0,0,18a72bae-805d-3b4f-bab0-db8107bbd79d1774742400
18a72bae-805d-3b4f-bab0-db8107bbd79d,2026-04-05,false,7,21,4,18a72bae-805d-3b4f-bab0-db8107bbd79d1775347200
